date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:07:28	233322/233322	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2019:06:25%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-diabetes/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-diabetes/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:29	58515/58515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:51%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-9.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-9.jpg	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-rokan-hulu/)
12:07:32	233317/233317	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2022:05:48%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-jantung/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-jantung/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:32	233327/233327	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2000:30:09%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-ibu-hamil/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-ibu-hamil/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:32	233312/233312	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2014:38:55%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-kanker/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-kanker/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:32	233307/233307	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2019:20:35%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-kista/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-kista/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:35	233332/233332	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2018:43:45%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-kolesterol/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-kolesterol/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:35	233317/233317	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2009:05:38%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-lambung/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-lambung/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:35	233307/233307	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2023:30:56%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-lupus/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-lupus/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:35	233302/233302	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2022:50:51%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-mata/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-mata/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:35	6907/6907	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:07:35%20GMT	https://afcofficial.store/wp-json/wp/v2/posts/1327	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/posts/1327.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-rokan-hilir/)
12:07:36	233297/233297	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2022:18:21%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-tbc/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-tbc/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:36	233327/233327	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2000:54:07%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-orang-tua/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-orang-tua/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:36	233312/233312	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2022:24:54%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-stroke/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-stroke/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:37	2646/2646	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:07:37%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-rokan-hilir%2F	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedac29.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-rokan-hilir/)
12:07:38	233307/233307	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:10:38%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-tumor/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-tumor/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:38	233317/233317	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2017:45:52%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-vertigo/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-vertigo/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:38	233312/233312	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2000:24:20%20GMT	https://afcofficial.store/tag/sop-subarashi-untuk-tiroid/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-untuk-tiroid/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:38	233302/233302	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202022%2018:41:24%20GMT	https://afcofficial.store/tag/sop-subarashi-vs-sop-100/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-vs-sop-100/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:39	2755/2755	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Oct%202022%2005:07:39%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-rokan-hilir%2F&format=xml	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedc411	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-rokan-hilir/)
12:07:40	233332/233332	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2000:54:09%20GMT	https://afcofficial.store/tag/sop-subarashi-watson-singapore/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-watson-singapore/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:40	233302/233302	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2021:34:13%20GMT	https://afcofficial.store/tag/sop-subarashi-yogyakarta/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-yogyakarta/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:40	233287/233287	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2020:28:38%20GMT	https://afcofficial.store/tag/sop-subarashi-youtube/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-youtube/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:40	233307/233307	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2019:24:43%20GMT	https://afcofficial.store/tag/sop-subarashi-vs-sopalpha/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashi-vs-sopalpha/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:41	58515/58515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:40%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-8.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-8.jpg	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-rokan-hilir/)
12:07:44	233305/233305	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2002:34:48%20GMT	https://afcofficial.store/tag/sop-subarashii-for-cancer/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-subarashii-for-cancer/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:44	233292/233292	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2012:52:16%20GMT	https://afcofficial.store/tag/suplemen-sop-subarashi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/suplemen-sop-subarashi/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:44	233317/233317	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2012:55:15%20GMT	https://afcofficial.store/tag/testimoni-afc-sop-subarashi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-afc-sop-subarashi/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:44	233287/233287	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2023:38:08%20GMT	https://afcofficial.store/tag/subarashi-untuk-covid/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/subarashi-untuk-covid/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:44	6892/6892	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:07:44%20GMT	https://afcofficial.store/wp-json/wp/v2/posts/1325	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/wp/v2/posts/1325.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pelalawan/)
12:07:45	233332/233332	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2020:33:46%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-stroke/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-stroke/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:45	233270/233270	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2012:54:54%20GMT	https://afcofficial.store/tag/testimoni-sop-100/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-100/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:45	233337/233337	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2020:53:36%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-jantung/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-jantung/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:45	233360/233360	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2001:35:25%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-gagal-ginjal/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-gagal-ginjal/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:46	2636/2636	---M-Z	200	added ('OK')	application/json	date:Wed,%2019%20Oct%202022%2005:07:46%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-pelalawan%2F	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embed44d1.json	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pelalawan/)
12:07:47	233352/233352	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2023:32:26%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-untuk-gerd/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-untuk-gerd/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:47	233372/233372	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2013:46:28%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-untuk-diabetes/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-untuk-diabetes/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:47	233362/233362	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2022:01:41%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-untuk-stroke/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-untuk-stroke/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:47	233372/233372	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2010:05:30%20GMT	https://afcofficial.store/tag/testimoni-sop-subarashi-untuk-covid-19/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/testimoni-sop-subarashi-untuk-covid-19/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:48	2745/2745	---M-Z	200	added ('OK')	text/xml	date:Wed,%2019%20Oct%202022%2005:07:48%20GMT	https://afcofficial.store/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fafcofficial.store%2Futsukushhi%2Fharga-utsukushhi-pelalawan%2F&format=xml	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-json/oembed/1.0/embedd46e	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pelalawan/)
12:07:49	233287/233287	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2003:49:51%20GMT	https://afcofficial.store/tag/vitamin-sop-subarashi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/vitamin-sop-subarashi/index.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-utara/)
12:07:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:07:49%20GMT	https://afcofficial.store/?p=1356	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexcbbe.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-timur/)
12:07:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:07:49%20GMT	https://afcofficial.store/?p=1352	/home/abrar/websites/wordpress%20clone/afcofficial.store/index8005.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-pusat/)
12:07:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:07:49%20GMT	https://afcofficial.store/?p=1354	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexb951.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-selatan/)
12:07:50	58515/58515	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:39%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-7.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-7.jpg	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pelalawan/)
12:07:53	127953/127953	---MCZ	200	added ('OK')	text/html	date:Wed,%2028%20Sep%202022%2020:34:18%20GMT	https://afcofficial.store/category/utsukushhi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/category/utsukushhi/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:53	13896/13896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:37%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-6-295x300.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-6-295x300.jpg	(from https://afcofficial.store/utsukushhii/2/)
12:07:54	128013/128013	---MCZ	200	added ('OK')	text/html	date:Sat,%2001%20Oct%202022%2004:20:02%20GMT	https://afcofficial.store/tag/berapa-harga-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/berapa-harga-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:07:51%20GMT	https://afcofficial.store/?p=1335	/home/abrar/websites/wordpress%20clone/afcofficial.store/index9383.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:07:51%20GMT	https://afcofficial.store/?p=1350	/home/abrar/websites/wordpress%20clone/afcofficial.store/index814e.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-jakarta-barat/)
12:07:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:07:51%20GMT	https://afcofficial.store/?p=1348	/home/abrar/websites/wordpress%20clone/afcofficial.store/index0a64.html	(from https://afcofficial.store/sop-subarashi/sop-subarashi-kepulauan-seribu/)
12:07:55	13896/13896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:36%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-5-295x300.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-5-295x300.jpg	(from https://afcofficial.store/utsukushhii/2/)
12:07:56	128013/128013	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202022%2016:42:15%20GMT	https://afcofficial.store/tag/harga-member-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-member-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:56	127997/127997	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2014:44:36%20GMT	https://afcofficial.store/tag/harga-obat-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-obat-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:56	128045/128045	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2011:50:10%20GMT	https://afcofficial.store/tag/harga-produk-afc-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-produk-afc-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:56	128013/128013	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2014:06:06%20GMT	https://afcofficial.store/tag/harga-produk-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-produk-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:57	13896/13896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:34%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-4-295x300.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-4-295x300.jpg	(from https://afcofficial.store/utsukushhii/2/)
12:07:58	128037/128037	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Sep%202022%2009:39:25%20GMT	https://afcofficial.store/tag/harga-suplemen-utsukushhii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-suplemen-utsukushhii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:58	0/0	---M--	200	added ('OK')	text/html	date:Wed,%2019%20Oct%202022%2005:07:58%20GMT	https://afcofficial.store/tag/harga-sop-100-dan-utsukushhii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-sop-100-dan-utsukushhii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:58	128109/128109	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2013:56:55%20GMT	https://afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-sop-subarashi-dan-utsukushhii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:58	127955/127955	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2021:42:25%20GMT	https://afcofficial.store/tag/harga-utsukushhi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhi/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:07:59	13896/13896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:33%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-3-295x300.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-3-295x300.jpg	(from https://afcofficial.store/utsukushhii/2/)
12:08:00	127955/127955	---MCZ	200	added ('OK')	text/html	date:Mon,%2026%20Sep%202022%2010:38:49%20GMT	https://afcofficial.store/tag/harga-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:00	128027/128027	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2005:27:13%20GMT	https://afcofficial.store/tag/harga-utsukushhii-dan-sop/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhii-dan-sop/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:00	127963/127963	---MCZ	200	added ('OK')	text/html	date:Thu,%2022%20Sep%202022%2007:23:57%20GMT	https://afcofficial.store/tag/harga-utsukushhii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushhii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:00	127989/127989	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202022%2015:31:52%20GMT	https://afcofficial.store/tag/harga-utsukushii-afc/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-afc/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:01	13896/13896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:31%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-2-295x300.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-2-295x300.jpg	(from https://afcofficial.store/utsukushhii/2/)
12:08:02	128021/128021	---MCZ	200	added ('OK')	text/html	date:Sun,%2025%20Sep%202022%2020:05:10%20GMT	https://afcofficial.store/tag/harga-utsukushii-dan-sop/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-dan-sop/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:02	128067/128067	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2014:05:55%20GMT	https://afcofficial.store/tag/harga-utsukushii-dan-subarashi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-dan-subarashi/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:02	128053/128053	---MCZ	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2001:36:07%20GMT	https://afcofficial.store/tag/harga-utsukushii-untuk-covid/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-untuk-covid/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:02	128035/128035	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Oct%202022%2018:41:59%20GMT	https://afcofficial.store/tag/harga-utsukushii-subarashi/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-utsukushii-subarashi/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:03	13896/13896	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Oct%202021%2016:21:30%20GMT	https://afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-1-295x300.jpg	/home/abrar/websites/wordpress%20clone/afcofficial.store/wp-content/uploads/2021/10/harga-UTSUKUSHHI-riau-1-295x300.jpg	(from https://afcofficial.store/utsukushhii/2/)
12:08:06	128021/128021	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Oct%202022%2012:05:23%20GMT	https://afcofficial.store/tag/harga-vitamin-utsukushii/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/harga-vitamin-utsukushii/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:06	127997/127997	---MCZ	200	added ('OK')	text/html	date:Fri,%2023%20Sep%202022%2008:08:23%20GMT	https://afcofficial.store/tag/sop-utsukushhii-harga/	/home/abrar/websites/wordpress%20clone/afcofficial.store/tag/sop-utsukushhii-harga/index.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-pekanbaru/)
12:08:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:08:04%20GMT	https://afcofficial.store/?p=1331	/home/abrar/websites/wordpress%20clone/afcofficial.store/index4ac2.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-siak/)
12:08:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2019%20Oct%202022%2005:08:04%20GMT	https://afcofficial.store/?p=1333	/home/abrar/websites/wordpress%20clone/afcofficial.store/indexdf39.html	(from https://afcofficial.store/utsukushhi/harga-utsukushhi-dumai/)
12:08:09	50237/50237	---M-Z	200	added ('OK')	text/html	date:Wed,%2021%20Sep%202022%2008:59:27%20GMT	https://afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/	/home/abrar/websites/wordpress%20clone/afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/index.html	(from https://afcofficial.store/utsukushhii/2/)
