HTTrack3.49-2+libhtsjava.so.2 launched on Wed, 19 Oct 2022 12:02:37 at https://afcofficial.store/ +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/*
(webhttrack -q -%i -w https://afcofficial.store/ -O "/home/abrar/websites/wordpress clone" -n -%P -N0 -s2 -p7 -D -a -K0 -c4 -%k -A25000 -F "Mozilla/4.5 (compatible; HTTrack 3.0x; Windows 98)" -%F "<!-- Mirrored from %s%s by HTTrack Website Copier/3.x [XR&CO'2014], %s -->" +*.png +*.gif +*.jpg +*.jpeg +*.css +*.js -ad.doubleclick.net/* -%s -%u )

Information, Warnings and Errors reported for this mirror:
note:	the hts-log.txt file, and hts-cache folder, may contain sensitive information,
	such as username/password authentication for websites mirrored in this project
	do not share these files/folders if you want these information to remain private

12:13:06	Warning: 	Retry after error -4 (No data (connection closed)) at link https://afcofficial.store/wp-json/wp/v2/tags/38 (from https://afcofficial.store/tag/sop-subarashi-harga/)
12:13:10	Warning: 	Moved Permanently for https://afcofficial.store/?p=1325
12:13:10	Warning: 	File has moved from https://afcofficial.store/?p=1325 to https://afcofficial.store/utsukushhi/harga-utsukushhi-pelalawan/
12:13:10	Warning: 	Moved Permanently for https://afcofficial.store/?p=1323
12:13:10	Warning: 	File has moved from https://afcofficial.store/?p=1323 to https://afcofficial.store/utsukushhi/harga-utsukushhi-kuantan-singingi/
12:13:10	Warning: 	Moved Permanently for https://afcofficial.store/?p=1321
12:13:10	Warning: 	File has moved from https://afcofficial.store/?p=1321 to https://afcofficial.store/utsukushhi/harga-utsukushhi-kepulauan-meranti/
12:13:10	Warning: 	Moved Permanently for https://afcofficial.store/?p=1319
12:13:10	Warning: 	File has moved from https://afcofficial.store/?p=1319 to https://afcofficial.store/utsukushhi/harga-utsukushhi-kampar/
12:13:16	Warning: 	Moved Permanently for https://afcofficial.store/?p=1313
12:13:16	Warning: 	File has moved from https://afcofficial.store/?p=1313 to https://afcofficial.store/utsukushhi/harga-utsukushhi-bengkalis/
12:13:31	Warning: 	Note: due to https://secure.gravatar.com remote robots.txt rules, links beginning with these path will be forbidden: /*.json, /*.xml, /*.php, /*.vcf, /*.qr, /accounts/activate/*, /accounts/force-by-email/*, /account/ (see in the options to disable this)
12:13:31	Warning: 	Retry after error -4 (No data (connection closed)) at link https://afcofficial.store/wp-json/wp/v2/tags/52 (from https://afcofficial.store/tag/sop-subarashi-bali/)
12:13:31	Warning: 	Retry after error -4 (No data (connection closed)) at link https://afcofficial.store/wp-json/wp/v2/tags/54 (from https://afcofficial.store/tag/sop-subarashi-boleh-untuk-anak/)
12:13:31	Warning: 	Moved Permanently for https://afcofficial.store/?p=1317
12:13:31	Warning: 	File has moved from https://afcofficial.store/?p=1317 to https://afcofficial.store/utsukushhi/harga-utsukushhi-indragiri-hulu/
12:13:31	Warning: 	Moved Permanently for https://afcofficial.store/?p=1315
